Source IP,Destination IP,Protocol,Source Port,Destination Port
10.24.76.62,224.0.0.251,UDP,5353,5353
10.24.85.34,224.0.0.251,UDP,5353,5353
10.24.77.238,224.0.0.251,UDP,5353,5353
10.24.74.133,224.0.0.251,UDP,5353,5353
10.24.76.192,224.0.0.251,UDP,5353,5353
10.24.73.237,224.0.0.251,UDP,5353,5353
10.24.77.241,224.0.0.251,UDP,5353,5353
10.24.77.173,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.76.146,224.0.0.251,UDP,5353,5353
10.24.77.138,224.0.0.251,UDP,5353,5353
10.24.74.195,224.0.0.251,UDP,5353,5353
10.24.72.165,224.0.0.251,UDP,5353,5353
10.24.77.163,10.24.95.255,UDP,137,137
10.24.77.37,10.24.95.255,UDP,137,137
10.24.77.205,224.0.0.251,UDP,5353,5353
10.24.75.71,224.0.0.251,UDP,5353,5353
10.24.82.238,224.0.0.251,UDP,5353,5353
10.24.76.16,224.0.0.251,UDP,5353,5353
10.24.75.154,224.0.0.251,UDP,5353,5353
10.24.77.150,224.0.0.251,UDP,5353,5353
10.24.82.166,224.0.0.251,UDP,5353,5353
10.24.76.122,224.0.0.251,UDP,5353,5353
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.82.166,239.255.255.250,UDP,52341,1900
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.88.63,239.255.255.250,UDP,54760,1900
10.24.74.9,224.0.0.251,UDP,5353,5353
10.24.73.222,224.0.0.251,UDP,5353,5353
10.24.75.237,224.0.0.251,UDP,5353,5353
10.24.77.234,224.0.0.251,UDP,5353,5353
10.24.77.90,224.0.0.251,UDP,5353,5353
10.24.77.159,224.0.0.251,UDP,5353,5353
10.24.76.250,224.0.0.251,UDP,5353,5353
10.24.77.224,224.0.0.251,UDP,5353,5353
10.24.75.155,224.0.0.251,UDP,5353,5353
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.66.247,224.0.0.251,UDP,5353,5353
10.24.82.103,239.255.255.250,UDP,56268,1900
10.24.71.135,239.255.255.250,UDP,65207,1900
10.24.67.36,224.0.0.251,UDP,5353,5353
10.24.75.147,224.0.0.251,UDP,5353,5353
10.24.67.52,224.0.0.251,UDP,5353,5353
10.24.82.50,224.0.0.251,UDP,5353,5353
10.24.82.50,224.0.0.251,UDP,5353,5353
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.76.201,239.255.255.250,UDP,46983,1900
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.75.72,224.0.0.251,UDP,5353,5353
10.24.75.29,224.0.0.251,UDP,5353,5353
0.0.0.0,255.255.255.255,UDP,68,67
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.88.103,224.0.0.251,UDP,5353,5353
10.24.74.9,224.0.0.251,UDP,5353,5353
10.24.77.138,224.0.0.251,UDP,5353,5353
10.24.74.59,224.0.0.251,UDP,5353,5353
10.24.81.81,224.0.0.251,UDP,5353,5353
10.24.81.81,224.0.0.251,UDP,5353,5353
10.24.81.81,224.0.0.251,UDP,5353,5353
10.24.81.81,224.0.0.251,UDP,5353,5353
10.24.76.16,224.0.0.251,UDP,5353,5353
10.24.74.195,224.0.0.251,UDP,5353,5353
10.24.76.122,224.0.0.251,UDP,5353,5353
10.24.77.163,10.24.95.255,UDP,137,137
10.24.77.224,224.0.0.251,UDP,5353,5353
10.24.77.90,224.0.0.251,UDP,5353,5353
10.24.77.100,224.0.0.251,UDP,5353,5353
10.24.77.238,224.0.0.251,UDP,5353,5353
10.24.77.234,224.0.0.251,UDP,5353,5353
10.24.77.43,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.75.155,224.0.0.251,UDP,5353,5353
10.24.67.36,224.0.0.251,UDP,5353,5353
10.24.77.37,10.24.95.255,UDP,137,137
10.24.77.249,224.0.0.22,OTHER,-,-
10.24.77.214,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.67.36,224.0.0.251,UDP,5353,5353
10.24.74.9,224.0.0.251,UDP,5353,5353
10.24.77.138,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.75.155,224.0.0.251,UDP,5353,5353
10.24.77.173,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.82.238,224.0.0.251,UDP,5353,5353
10.24.75.5,224.0.0.251,UDP,5353,5353
10.24.77.216,224.0.0.251,UDP,5353,5353
10.24.74.133,224.0.0.251,UDP,5353,5353
10.24.77.249,224.0.0.22,OTHER,-,-
10.24.76.250,224.0.0.251,UDP,5353,5353
10.24.76.146,224.0.0.251,UDP,5353,5353
10.24.77.2,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.86.50,224.0.0.251,UDP,5353,5353
10.24.71.135,224.0.0.251,UDP,5353,5353
10.24.77.90,224.0.0.251,UDP,5353,5353
10.24.71.135,224.0.0.251,UDP,5353,5353
10.24.77.150,224.0.0.251,UDP,5353,5353
10.24.76.192,224.0.0.251,UDP,5353,5353
10.24.77.154,224.0.0.251,UDP,5353,5353
10.24.76.31,224.0.0.251,UDP,5353,5353
10.24.76.16,224.0.0.251,UDP,5353,5353
10.24.90.6,224.0.0.251,UDP,5353,5353
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.77.90,224.0.0.251,UDP,5353,5353
10.24.77.43,224.0.0.251,UDP,5353,5353
10.24.77.234,224.0.0.251,UDP,5353,5353
10.24.75.155,224.0.0.251,UDP,5353,5353
10.24.71.188,224.0.0.251,UDP,5353,5353
10.24.75.154,224.0.0.251,UDP,5353,5353
10.24.73.222,224.0.0.251,UDP,5353,5353
10.24.75.237,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.77.224,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.77.154,224.0.0.251,UDP,5353,5353
0.0.0.0,255.255.255.255,UDP,68,67
10.24.77.163,10.24.95.255,UDP,137,137
10.24.85.34,224.0.0.251,UDP,5353,5353
10.24.84.242,224.0.0.251,UDP,5353,5353
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.75.135,255.255.255.255,UDP,52010,1716
10.24.75.135,255.255.255.255,OTHER,-,-
10.24.78.221,239.255.255.250,UDP,57818,1900
10.24.75.71,224.0.0.251,UDP,5353,5353
10.24.76.62,224.0.0.251,UDP,5353,5353
10.24.77.2,224.0.0.251,UDP,5353,5353
10.24.71.188,224.0.0.251,UDP,5353,5353
10.24.77.241,224.0.0.251,UDP,5353,5353
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.75.10,239.255.255.250,UDP,57531,1900
10.24.72.163,239.255.255.250,UDP,52382,1900
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.77.214,224.0.0.251,UDP,5353,5353
10.24.77.150,224.0.0.251,UDP,5353,5353
10.24.76.31,224.0.0.251,UDP,5353,5353
10.24.73.222,239.255.255.250,UDP,52830,1900
10.24.77.159,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.65.213,224.0.0.251,UDP,5353,5353
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.68.144,224.0.0.251,UDP,5353,5353
10.24.76.49,224.0.0.22,OTHER,-,-
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.76.49,224.0.0.251,UDP,5353,5353
10.24.77.154,224.0.0.251,UDP,5353,5353
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.82.103,239.255.255.250,UDP,56268,1900
10.24.77.163,10.24.95.255,UDP,137,137
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.90.6,224.0.0.251,UDP,5353,5353
10.24.65.77,224.0.0.22,OTHER,-,-
10.24.67.52,224.0.0.251,UDP,5353,5353
10.24.66.13,224.0.0.251,UDP,5353,5353
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.74.30,239.255.255.250,UDP,58412,1900
10.24.77.18,224.0.0.251,UDP,5353,5353
10.24.77.238,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.76.226,239.255.255.250,UDP,34809,1900
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.84.242,224.0.0.251,UDP,5353,5353
10.24.75.135,224.0.0.251,UDP,5353,5353
10.24.75.5,224.0.0.251,UDP,5353,5353
10.24.86.50,224.0.0.251,UDP,5353,5353
10.24.68.144,224.0.0.251,UDP,5353,5353
10.24.86.50,224.0.0.251,UDP,5353,5353
10.24.77.241,224.0.0.251,UDP,5353,5353
10.24.77.241,224.0.0.251,UDP,5353,5353
10.24.74.222,224.0.0.251,UDP,5353,5353
10.24.75.135,224.0.0.251,UDP,5353,5353
10.24.76.164,224.0.0.251,UDP,5353,5353
10.24.67.36,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.72.163,239.255.255.250,UDP,52382,1900
10.24.75.71,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.75.154,224.0.0.251,UDP,5353,5353
10.24.77.224,224.0.0.251,UDP,5353,5353
10.24.73.222,239.255.255.250,UDP,52830,1900
10.24.77.163,10.24.95.255,UDP,137,137
10.24.65.213,224.0.0.251,UDP,5353,5353
10.24.76.49,224.0.0.22,OTHER,-,-
10.24.74.222,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.66.12,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.76.49,224.0.0.251,UDP,5353,5353
10.24.73.51,224.0.0.251,UDP,5353,5353
10.24.88.63,224.0.0.251,UDP,5353,5353
10.24.82.103,239.255.255.250,UDP,56268,1900
10.24.72.146,224.0.0.22,OTHER,-,-
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.65.77,224.0.0.22,OTHER,-,-
10.24.77.234,224.0.0.251,UDP,5353,5353
10.24.76.226,239.255.255.250,UDP,34809,1900
10.24.77.216,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
0.0.0.0,255.255.255.255,UDP,68,67
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.75.80,224.0.0.22,OTHER,-,-
10.24.80.49,239.255.255.250,UDP,58058,1900
10.24.88.63,224.0.0.251,UDP,5353,5353
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.77.202,224.0.0.251,UDP,5353,5353
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.84.242,224.0.0.251,UDP,5353,5353
10.24.75.135,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.75.5,224.0.0.251,UDP,5353,5353
10.24.86.50,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.86.50,224.0.0.251,UDP,5353,5353
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.75.83,224.0.0.251,UDP,5353,5353
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.83.202,239.255.255.250,UDP,40410,1900
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.75.80,224.0.0.22,OTHER,-,-
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.72.163,239.255.255.250,UDP,52382,1900
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.77.214,224.0.0.251,UDP,5353,5353
10.24.75.48,224.0.0.251,UDP,5353,5353
10.24.77.163,10.24.95.255,UDP,137,137
10.24.77.163,224.0.0.252,UDP,55639,5355
10.24.76.73,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.82.166,224.0.0.251,UDP,5353,5353
10.24.76.146,224.0.0.251,UDP,5353,5353
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.74.133,224.0.0.251,UDP,5353,5353
10.24.88.63,239.255.255.250,UDP,54760,1900
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.77.238,224.0.0.251,UDP,5353,5353
10.24.73.222,239.255.255.250,UDP,52830,1900
10.24.83.202,239.255.255.250,UDP,40410,1900
10.24.76.192,224.0.0.251,UDP,5353,5353
10.24.65.213,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.72.165,224.0.0.251,UDP,5353,5353
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.75.255,224.0.0.251,UDP,5353,5353
10.24.82.166,239.255.255.250,UDP,52341,1900
10.24.74.195,224.0.0.251,UDP,5353,5353
10.24.85.34,224.0.0.251,UDP,5353,5353
10.24.71.135,224.0.0.251,UDP,5353,5353
10.24.74.9,224.0.0.251,UDP,5353,5353
10.24.71.135,224.0.0.251,UDP,5353,5353
10.24.77.43,224.0.0.251,UDP,5353,5353
10.24.76.49,224.0.0.251,UDP,5353,5353
10.24.77.205,224.0.0.251,UDP,5353,5353
10.24.77.188,224.0.0.251,UDP,5353,5353
10.24.75.83,224.0.0.251,UDP,5353,5353
10.24.67.41,224.0.0.251,UDP,5353,5353
10.24.83.202,239.255.255.250,UDP,40410,1900
10.24.76.250,224.0.0.251,UDP,5353,5353
10.24.76.164,224.0.0.251,UDP,5353,5353
10.24.77.138,224.0.0.251,UDP,5353,5353
10.24.77.173,224.0.0.251,UDP,5353,5353
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.74.133,224.0.0.251,UDP,5353,5353
10.24.67.36,224.0.0.251,UDP,5353,5353
10.24.73.173,224.0.0.251,UDP,5353,5353
10.24.77.159,224.0.0.251,UDP,5353,5353
10.24.75.237,224.0.0.251,UDP,5353,5353
10.24.77.90,224.0.0.251,UDP,5353,5353
10.24.72.146,224.0.0.251,UDP,5353,5353
10.24.77.224,224.0.0.251,UDP,5353,5353
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.77.202,224.0.0.251,UDP,5353,5353
10.24.81.81,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.77.163,10.24.95.255,UDP,137,137
10.24.77.90,224.0.0.251,UDP,5353,5353
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.75.154,224.0.0.251,UDP,5353,5353
10.24.76.122,224.0.0.251,UDP,5353,5353
10.24.75.155,224.0.0.251,UDP,5353,5353
10.24.75.71,224.0.0.251,UDP,5353,5353
10.24.77.216,224.0.0.251,UDP,5353,5353
10.24.77.159,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.72.163,239.255.255.250,UDP,52382,1900
10.24.68.178,224.0.0.251,UDP,5353,5353
10.24.76.226,10.24.95.255,UDP,57621,57621
10.24.81.67,224.0.0.251,UDP,5353,5353
10.24.90.6,224.0.0.251,UDP,5353,5353
10.24.73.222,239.255.255.250,UDP,52830,1900
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.80.27,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.75.38,224.0.0.251,UDP,5353,5353
0.0.0.0,255.255.255.255,UDP,68,67
10.24.81.67,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,OTHER,-,-
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.75.38,224.0.0.251,UDP,5353,5353
10.24.90.6,224.0.0.251,UDP,5353,5353
10.24.76.226,239.255.255.250,UDP,34809,1900
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.76.226,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.77.163,10.24.95.255,UDP,137,137
10.24.64.183,224.0.0.251,UDP,5353,5353
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.83.202,224.0.0.251,UDP,5353,5353
10.24.77.238,224.0.0.251,UDP,5353,5353
10.24.77.26,224.0.0.251,UDP,5353,5353
10.24.73.119,224.0.0.251,UDP,5353,5353
10.24.77.72,224.0.0.251,UDP,5353,5353
10.24.77.202,224.0.0.251,UDP,5353,5353
10.24.75.38,224.0.0.251,UDP,5353,5353
10.24.67.7,224.0.0.251,UDP,5353,5353
10.24.88.63,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.76.78,224.0.0.251,UDP,5353,5353
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.71.188,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.67.7,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.85.34,224.0.0.251,UDP,5353,5353
10.24.75.38,224.0.0.251,UDP,5353,5353
10.24.76.28,224.0.0.251,UDP,5353,5353
10.24.77.205,224.0.0.251,UDP,5353,5353
10.24.82.166,224.0.0.251,UDP,5353,5353
10.24.88.63,239.255.255.250,UDP,54760,1900
10.24.76.34,224.0.0.251,UDP,5353,5353
10.24.76.146,224.0.0.251,UDP,5353,5353
10.24.77.192,224.0.0.251,UDP,5353,5353
10.24.77.192,224.0.0.251,UDP,5353,5353
10.24.77.2,224.0.0.251,UDP,5353,5353
10.24.82.102,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.77.48,224.0.0.251,UDP,5353,5353
10.24.74.9,224.0.0.251,UDP,5353,5353
10.24.75.38,224.0.0.251,UDP,5353,5353
10.24.82.166,239.255.255.250,UDP,52341,1900
10.24.81.67,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.76.124,224.0.0.22,OTHER,-,-
10.24.75.45,224.0.0.251,UDP,5353,5353
10.24.75.155,224.0.0.251,UDP,5353,5353
10.24.77.7,224.0.0.22,OTHER,-,-
10.24.72.146,224.0.0.22,OTHER,-,-
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.77.7,224.0.0.251,UDP,5353,5353
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.75.38,224.0.0.251,UDP,5353,5353
10.24.77.163,10.24.95.255,UDP,137,137
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.77.163,224.0.0.252,UDP,62132,5355
10.24.75.38,224.0.0.251,UDP,5353,5353
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.95.232,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.76.124,224.0.0.22,OTHER,-,-
10.24.72.32,224.0.0.251,UDP,5353,5353
10.24.75.71,224.0.0.251,UDP,5353,5353
10.24.74.195,224.0.0.251,UDP,5353,5353
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.74.86,224.0.0.22,OTHER,-,-
10.24.77.224,224.0.0.251,UDP,5353,5353
10.24.76.16,224.0.0.251,UDP,5353,5353
10.24.77.150,224.0.0.251,UDP,5353,5353
10.24.64.183,224.0.0.251,UDP,5353,5353
10.24.76.174,224.0.0.251,UDP,5353,5353
10.24.75.38,224.0.0.251,UDP,5353,5353
10.24.77.7,224.0.0.251,UDP,5353,5353
10.24.76.250,224.0.0.251,UDP,5353,5353
10.24.82.238,224.0.0.251,UDP,5353,5353
10.24.73.124,224.0.0.251,UDP,5353,5353
10.24.77.37,224.0.0.251,UDP,5353,5353
10.24.76.192,224.0.0.251,UDP,5353,5353
10.24.76.31,224.0.0.251,UDP,5353,5353
10.24.75.237,224.0.0.251,UDP,5353,5353
10.24.76.33,224.0.0.22,OTHER,-,-
10.24.77.26,224.0.0.251,UDP,5353,5353
10.24.77.159,224.0.0.251,UDP,5353,5353
10.24.76.164,224.0.0.251,UDP,5353,5353
10.24.76.62,224.0.0.251,UDP,5353,5353
10.24.77.234,224.0.0.251,UDP,5353,5353
10.24.77.173,224.0.0.251,UDP,5353,5353
10.24.77.216,224.0.0.251,UDP,5353,5353
10.24.73.110,224.0.0.251,UDP,5353,5353
10.24.77.43,224.0.0.251,UDP,5353,5353
10.24.76.122,224.0.0.251,UDP,5353,5353
10.24.74.133,224.0.0.251,UDP,5353,5353
10.24.76.33,224.0.0.22,OTHER,-,-
10.24.77.138,224.0.0.251,UDP,5353,5353
10.24.77.238,224.0.0.251,UDP,5353,5353
10.24.64.30,224.0.0.251,UDP,5353,5353
10.24.77.48,224.0.0.22,OTHER,-,-
10.24.76.97,10.24.95.255,UDP,57621,57621
10.24.74.235,224.0.0.251,UDP,5353,5353
10.24.77.48,224.0.0.22,OTHER,-,-
10.24.77.163,10.24.95.255,UDP,137,137
